anomaly_score_fwif,Outlier_label
0.5110767915881586,1
0.4893986011371436,1
0.4399651731761541,1
0.3973372513457984,1
0.49823347833708853,1
0.6190736875009268,1
0.4692149479993229,1
0.3785649938985145,1
0.5780511502221185,1
0.38670290972559884,1
0.48344920010798675,1
0.45662631439965534,1
0.41389646764387644,1
0.38715215967260863,1
0.4344634476299683,1
0.5047915073700565,1
0.6231499176756087,1
0.46336081741816293,1
0.5012347636186771,1
0.5683096083712528,1
0.3976889004363825,1
0.4048176900173064,1
0.3735691658440049,1
0.5420398412301126,1
0.4916464888029268,1
0.3886160550586065,1
0.37475075444069006,1
0.38360092758058095,1
0.5078648383594181,1
0.5227045727619202,1
0.49870808398747024,1
0.46657516337028354,1
0.5321123903265601,1
0.5416237148413934,1
0.5730069863307783,1
0.4252782790434963,1
0.4587927535354188,1
0.3610919117396499,1
0.36709060050867864,1
0.42422481478072765,1
0.3889985114273722,1
0.3756016247402313,1
0.44843616211841325,1
0.3773882832979979,1
0.44005220472703355,1
0.48380252777440647,1
0.4672624939731084,1
0.4689912142774874,1
0.5922124551141761,1
0.3736065431888573,1
0.45912950275443337,1
0.42461466930043473,1
0.6084320258245641,1
0.388335669871942,1
0.37040247426346345,1
0.38803180273613763,1
0.4698698189049722,1
0.4587659567600727,1
0.3894870271664723,1
0.5606894781254506,1
0.46159946594256346,1
0.47390256250452795,1
0.4422210325659392,1
0.5851291485634289,1
0.45259524677571844,1
0.6400850702051684,1
0.4681002738111803,1
0.46353476522222986,1
0.5455340501445808,1
0.528613351400473,1
0.37170398570668617,1
0.44022551535551085,1
0.5235946773969485,1
0.5253552587953978,1
0.5389600370694373,1
0.36483853771949715,1
0.3710399296992154,0
0.5095170419074976,0
0.41935589754368563,0
0.45012947377667334,0
0.3800870964513679,0
0.4556273256697039,0
0.5113676475386112,0
0.4239943604197039,0
0.38289342594125786,0
0.6221210084923284,0
0.4157984441622227,0
0.45743085817580537,0
0.3832806809627957,0
0.5736516438116447,0
0.474055874038268,0
0.46574732551713055,0
0.40235927080977985,0
0.429055679158913,0
0.3805154296609371,0
0.4028593922698275,0
0.36807457635143187,0
0.3730080583364046,0
0.3845669352868007,0
0.4195652940734711,0
0.3685048996369609,0
0.4247591935636164,0
0.5211867275698939,0
0.4947239896663948,0
0.37432010812716054,0
0.39181404215312393,0
0.5361580456372164,0
0.4227219757482163,0
0.557443583595622,0
0.45484537003038733,0
0.44119564016786744,0
0.4247394689188656,0
0.3873794660997202,0
0.38857986133426214,0
0.41533855947998066,0
0.5313871665825725,0
0.3748288996483252,0
0.4038895236350115,0
0.43973121753989547,0
0.4471167874683006,0
0.5212917288853588,0
0.5150791596175626,0
0.3849356216680408,0
0.36289211615409245,0
0.3926061019847143,0
0.521169024336469,0
0.5558001619483166,0
0.48912741224113476,0
0.39008116016655187,0
0.5212103706743332,0
0.41548819183312613,0
0.47723459583531364,0
0.41001417287144676,0
0.37302937341019965,0
0.401425571550604,0
0.37326107552644416,0
0.427111856083916,0
0.49723822539249507,0
0.40135100647094946,0
0.563762382556373,0
0.5883066228875382,0
0.49438346722718607,0
0.3862510966667387,0
0.3706886634305385,0
0.5466050010890986,0
0.37583152075813475,0
0.4064707444793142,0
0.411683481763325,0
0.5729879088184554,0
0.42996658093688217,0
0.41450166057100013,0
0.4260276997670674,0
0.3660020765522214,0
0.44920878720321394,0
0.43368961456160504,0
0.4245589355558607,0
0.3688256401726258,0
0.471417307543099,0
0.4959308860080062,0
0.40823697949206333,0
0.48880066552199614,0
0.4800281200690331,0
0.4194823158787794,0
0.4279440988474645,0
0.6292429597234611,0
0.38012676754113767,0
0.40267549565887023,0
0.37310263583284575,0
0.3970500006567013,0
0.44628486756565205,0
0.3867695096743755,0
0.43053935651777253,0
0.38516537230817754,0
0.5873062414836219,0
0.4242269938154184,0
0.3733355911683589,0
0.4693504487746941,0
0.44223218781941476,0
0.4085534972969752,0
0.5251333678750247,0
0.44390355218963456,0
0.4640866706822287,0
0.37385798260150804,0
0.37993747373733244,0
0.4553141520416669,0
0.39383220744873204,0
0.4182423477131019,0
0.5711270103649231,0
0.4286256488006186,0
0.38838993524354415,0
0.3650411504741884,0
0.4555562215047743,0
0.4333712668746146,0
0.43049191740772397,0
0.4312442700088753,0
0.3829888449233255,0
0.37084149644368297,0
0.47542334159529914,0
0.4980235850458841,0
0.3785951720355382,0
0.48971723984264376,0
0.42718470437635914,0
0.3701204569109597,0
0.3839351429458957,0
0.5569053828999894,0
0.47734001762438627,0
0.3939349966903456,0
0.4272912839598375,0
0.3695512352103978,0
0.3865559247220152,0
0.36920692344380335,0
0.5268984290995794,0
0.3976986884820704,0
0.38961772463487454,0
0.39237251789639965,0
0.442430043381401,0
0.5573913424868582,0
0.5282386427741707,0
0.48740614111966674,0
0.3817659779004993,0
0.39109949223212737,0
0.5445521027602532,0
0.368702924277784,0
0.5022453420614265,0
0.36781159567028127,0
0.3670269766015772,0
0.3682797969275937,0
0.36544534548282726,0
0.42359698049044825,0
0.38978067458934756,0
0.37026004009494146,0
0.49792579694160316,0
0.43487321170823473,0
0.45216100296227235,0
0.444445852816586,0
0.4063556039068786,0
0.4650190940585982,0
0.4408454388519772,0
0.4434929020212647,0
0.3945392333939471,0
0.4256951109262785,0
0.37150513650483485,0
0.3848197238585002,0
0.39118401226931493,0
0.3623538255918129,0
0.4471115956147644,0
0.4367413099200797,0
0.4275017430757764,0
0.4305082709384228,0
0.3901645572197591,0
0.4296665789809154,0
0.3663976758915229,0
0.45677049863984925,0
0.4833679003173493,0
0.37971962580652546,0
0.38667080478264004,0
0.4276984046658627,0
0.382627224859949,0
0.517467383711192,0
0.45189475226887765,0
0.38402314176696645,0
0.40780584445750984,0
0.44577673184843786,0
0.4931458545584037,0
0.41539900996874557,0
0.4031060961666165,0
0.5146142994902865,0
0.5282829429835946,0
0.379955226550449,0
0.4517095818870428,0
0.3858149494171714,0
0.3956331723694273,0
0.40095516014012456,0
0.5146554784285257,0
0.6154957345180788,0
0.36309455868346113,0
0.42071113653009573,0
0.46812678024048227,0
0.3648914338293055,0
0.437597904205389,0
0.45104940248422465,0
0.41426629251998237,0
0.4748601534362873,0
0.48203499151903595,0
0.45667584774322256,0
0.37647259648339265,0
0.41831705240018335,0
0.437194406180888,0
0.3912223045462485,0
0.4998096173104245,0
0.4575607467637679,0
0.4524650104371452,0
0.44876548162982277,0
0.3706098945802658,0
0.4163668615427977,0
0.4670073461448921,0
0.5545767985254701,0
0.42227424458090074,0
0.49484738406398976,0
0.36915174078293456,0
0.4093921236286978,0
0.4733005320449984,0
0.39137369997963023,0
0.42990964202703325,0
0.38488543382326296,0
0.45805244995240785,0
0.3965599196729162,0
0.41222159468693026,0
0.45824702507989806,0
0.5225677059149008,0
0.5437001910443898,0
0.5713548594180815,0
0.4728748818254521,0
0.541654854852949,0
0.5559645014661757,0
0.37412399952956427,0
0.35830547494533244,0
0.43021070183430743,0
0.3611448799956921,0
0.44740476222156433,0
0.5594825424271004,0
0.49079970877613094,0
0.6239835545288485,0
0.3925980570160476,0
0.37239483004523066,0
0.39908030800814887,0
0.4880276878480866,0
0.46183851358407624,0
0.3748148447807821,0
0.3875916183805398,0
0.37333478962602257,0
0.4411640341676925,0
0.5207611890965292,0
0.38011181965204344,0
0.4297732907826571,0
0.6490744506315165,0
0.4996912304619352,0
0.3631847135137748,0
0.39786946729927763,0
0.41794476156587196,0
0.43600431851728727,0
0.3977520715930106,0
0.42998365187875104,0
0.36558206644287,0
0.3697752321350074,0
0.46976636015765144,0
0.3794668988889518,0
0.5513453216870582,0
0.37163368847604866,0
0.36659568914630464,0
0.3964417254622039,0
0.3732262088574412,0
0.3769905734038645,0
0.4705698495906402,0
0.3661577486171283,0
0.4104658920395064,0
0.43102783435361536,0
0.41541773596367243,0
0.5031931651148206,0
0.3665724943146834,0
0.48967153617491826,0
0.37960817406406355,0
0.36870519872376356,0
0.45028609882640547,0
0.4306089846619756,0
0.42485568657053524,0
0.45774197057212523,0
0.4453079562128068,0
0.3823375734710263,0
0.41628102433070985,0
0.37850291779912487,0
0.46306463874334935,0
0.3934865817797902,0
0.43226002309015205,0
0.4071757901291173,0
0.4312941684254429,0
0.4434442524849011,0
0.39858557596717015,0
0.4583893295045559,0
0.3654427596047569,0
0.40075305872649214,0
0.44173526007257613,0
0.46288473450247714,0
0.49450757784662075,0
0.37313709724073346,0
0.5639354281741982,0
0.39084633337943486,0
0.3832179787459337,0
0.3721713259496282,0
0.4343084761522522,0
0.44103560145262377,0
0.44405728242786646,0
0.38030928587724366,0
0.3832084260788892,0
0.47823419754330676,0
0.41215632461359575,0
0.43588737783072734,0
0.4610878865663491,0
0.501542609317705,0
0.44042218460114946,0
0.41886812129602113,0
0.42820466736929325,0
0.3820507254195502,0
0.4502627793887854,0
0.36749899105354983,0
0.3826389851369155,0
0.3650250766405657,0
0.4593781763287329,0
0.44109530063940916,0
0.38659579828602936,0
0.4383351031627675,0
0.43355910158333355,0
0.44141414022423364,0
0.49219076548822416,0
0.6413484838804452,0
0.5308246070757239,0
0.4331767741183691,0
0.45977774461671717,0
0.3694974706001983,0
0.5211159377435548,0
0.39632179932953526,0
0.4369949473703877,0
0.5079144503740236,0
0.4105163036135637,0
0.4547652149406444,0
0.5417831346069788,0
0.36675990459619817,0
0.44473968666363567,0
0.4655361993109509,0
0.4062335196034136,0
0.37555279437508493,0
0.4017714055222781,0
0.4340639530534004,0
0.5055184753890296,0
0.41646021049904786,0
0.3846323250764745,0
0.4534369544309196,0
0.5516318571814328,0
0.3782901515785314,0
0.3702841139407332,0
0.40824056141582604,0
0.450365852084689,0
0.4475364585600043,0
0.46827982182712885,0
0.398497705546053,0
0.378664980291988,0
0.3645922097247145,0
0.3880180452157248,0
0.4238127902902805,0
0.43181417320967136,0
0.47310887110144456,0
0.44708129941880626,0
0.3679472796571232,0
0.6113621210185803,0
0.43758892419841444,0
0.43611852763417586,0
0.38703537217203104,0
0.39870619162339427,0
0.4797146137327435,0
0.40242962072822885,0
0.5117565035691145,0
0.3728132079234893,0
0.4405435763453761,0
0.42753843086946863,0
0.45337063814620426,0
0.4742682508817777,0
0.4309156573033342,0
0.47166479215785334,0
0.4285623184018933,0
0.3681530174884716,0
0.41213092960742964,0
0.36398223871808294,0
0.3744502171971772,0
0.4057964644892199,0
0.45303118233006545,0
0.3787235238402595,0
0.565563105920193,0
0.4489762560426137,0
0.4401954230915218,0
0.4189069166658529,0
0.37225832814389964,0
0.3985192686975806,0
0.4382628938009968,0
0.40178136630661987,0
0.39898608188329604,0
0.478871000916905,0
0.42690060737185886,0
0.45010479347240945,0
0.3682974719519981,0
0.41255285662820557,0
0.513820085124337,0
0.3993100658327259,0
0.48485379549422875,0
0.38525661672509476,0
0.4304884960310601,0
0.4580170909809343,0
0.5467116735417743,0
0.43917268435519596,0
0.48875503704415063,0
0.4206421551748402,0
0.5465584576258186,0
0.46247028433497667,0
0.4658084348453891,0
0.38697956937308636,0
0.5459415318242046,0
0.4264716901419434,0
0.38641243837573885,0
0.43849604917426754,0
0.42236762212913886,0
0.3823076653279624,0
0.43458385649472253,0
0.5072411970607236,0
0.6160728578034452,0
0.4316436309087926,0
0.38701895108607304,0
0.5470144207516816,0
0.497985081819863,0
0.4529643672987963,0
0.48791058007636456,0
0.4220608195349141,0
0.6129967585548025,0
0.4891420487855558,0
0.3987354187821722,0
0.37059009565125867,0
0.4007620576769545,0
0.38532388603177437,0
0.39283754989338315,0
0.4640548304500914,0
0.36879421943535645,0
0.4347131538803986,0
0.39034929217860914,0
0.49706398567814547,0
0.37656755039164813,0
0.47746986608736597,0
0.4391668540169054,0
0.36368656865519666,0
0.3875556202959209,0
0.40676881754854555,0
0.391188588069503,0
0.4041859383822202,0
0.36857778484162546,0
0.4128156274390612,0
0.39222846111542126,0
0.3711198014221446,0
0.404377687077022,0
0.438649120297056,0
0.41967349609795296,0
0.4837234672272639,0
0.49931365016113594,0
0.39318373307883214,0
0.4398437563506165,0
0.36525858404415446,0
0.4648872321198002,0
0.4425141757693482,0
0.5078670575815497,0
0.4422758698421693,0
0.43917109486131617,0
0.4369955790617516,0
0.5353988135254939,0
0.43513821744543385,0
0.47905264236521217,0
0.45548969540871287,0
0.3822520744263229,0
0.42546594227440826,0
0.40950967598009336,0
0.3745927556443185,0
0.42845957587537387,0
0.4639313904450592,0
0.44358511011138124,0
0.3619795042630751,0
0.364751024456609,0
0.5051097097533279,0
0.43667004706655527,0
0.49301352332648335,0
0.43863358458536034,0
0.36419484484787373,0
0.3738836969658069,0
0.49739138070152056,0
0.42913009419762327,0
0.487274528314232,0
0.36959551470848084,0
0.3985607539536267,0
0.4039409056611407,0
0.38120509920296325,0
0.4241499450447781,0
0.3767006612836607,0
0.3941591871616418,0
0.553647983850385,0
0.3989763896706732,0
0.4000837033569983,0
0.5308475399825141,0
0.43762307364556025,0
0.3982671957581843,0
0.39651924064440963,0
0.46463028316475896,0
0.4140747534554203,0
0.42715624568737776,0
0.4334885221882139,0
0.3922947393950618,0
0.49746186734831893,0
0.42957447959218503,0
0.43560701110162564,0
0.3894259388305708,0
0.37597705338569964,0
0.40786024168013574,0
0.48937226986475546,0
0.39736897427734874,0
0.5330188146632341,0
0.4650949105556514,0
0.41513579554031815,0
0.4778774377717795,0
0.41384817612886027,0
0.45671646118067727,0
0.615764488046781,0
0.44249330164389045,0
0.5052661336423311,0
0.3830073459378056,0
0.3848361602944545,0
0.4358364345437163,0
0.38742688672701076,0
0.39134396733667054,0
0.4339162316840996,0
0.42519826845896813,0
0.40192160928204146,0
0.4028121745928795,0
0.3832348210542523,0
0.44072258629929556,0
0.40123436326822876,0
0.43583074258307203,0
0.3704374696217366,0
0.45876922419247707,0
0.37159868355777953,0
0.3718199467120358,0
0.373610768774537,0
0.4689240742338591,0
0.3681523916609051,0
0.4518158896066627,0
0.4282308838208165,0
0.41727813445846484,0
0.36779765860450464,0
0.4448034844570876,0
0.45954240759802323,0
0.3977722250608284,0
0.37999522551286113,0
0.427972967970964,0
0.3769919446860034,0
0.37513349910926475,0
0.49232150294642907,0
0.4372368272733702,0
0.4485776176698274,0
0.4794046009828405,0
0.4671005292626215,0
0.43151353607086884,0
0.38197357524704295,0
0.41416512951656625,0
0.46380540148207816,0
0.3792459883467786,0
0.3701424953630545,0
0.3795668596640021,0
0.365564935342769,0
0.5417122591042439,0
0.3808807282673152,0
0.38036494689284317,0
0.4275046611320287,0
0.48920755699776985,0
0.3650966416214146,0
0.3926297043694489,0
0.38915063227232705,0
0.42407283345509095,0
0.4952283605429014,0
0.44839246401487615,0
0.4448787950117608,0
0.4792085129499595,0
0.41859302218911004,0
0.5523159670562399,0
0.3621606749633907,0
0.5232774744288153,0
0.4120186039108672,0
0.41683712016781105,0
0.40183484324437313,0
0.474682246073017,0
0.5174647467925158,0
0.47549436621394453,0
0.37992429992246385,0
0.467366617288412,0
0.4023695132497286,0
0.436854582678469,0
0.44797703221417234,0
0.38263517578586764,0
0.4130436973918732,0
0.36072941419601684,0
0.37014543504948766,0
0.38342249224059183,0
0.4894366299560859,0
0.3760483125006066,0
0.434985017547828,0
0.4460712273871921,0
0.36479087392674475,0
0.40656114190031717,0
0.3774770287646001,0
0.3801650132058362,0
0.36914105825496535,0
0.43441756299761763,0
0.4604513454804258,0
0.457748993432325,0
0.5045601239022696,0
0.5696007467275502,0
0.619782669643019,0
0.430386798198599,0
0.5098364117542526,0
0.4681858929477065,0
0.4193275379060233,0
0.38641681203997197,0
0.42135169553349866,0
0.40822942759885983,0
0.457170631023588,0
0.45208838018685493,0
0.46540554769118314,0
0.48477573065211144,0
0.4509467700347489,0
0.4797093113602862,0
0.3702852563263105,0
0.4796846846530621,0
0.4522701887798343,0
0.36885306726949363,0
0.44136114341030097,0
0.4206864888321456,0
0.37881472442594977,0
0.49334429396073004,0
0.4818028066899532,0
0.4877995982172638,0
0.4437567028482802,0
0.4675505967129975,0
0.47366239319900044,0
0.43586053292949245,0
0.5354927984395064,0
0.4482026053727385,0
0.499553743582421,0
0.5574814076066381,0
0.3621593985298282,0
0.3845060745795089,0
0.38610046620967287,0
0.44177544606153973,0
0.507556436670995,0
0.4960526951357378,0
0.3598509562326904,0
0.4746977650564263,0
0.36615468107867244,0
0.43980940655704753,0
0.43742444257439933,0
0.45151165258334225,0
0.3661031748443853,0
0.3846129280152519,0
0.3750943272662104,0
0.44320519968518507,0
0.45776788107389793,0
0.3657116458928854,0
0.3814507677950522,0
0.5932037012530221,0
0.562415202811141,0
0.44257741924228766,0
0.368544259687686,0
0.38850228115089785,0
0.41507424129375436,0
0.4274475944166825,0
0.36872466870546267,0
0.46100311379468095,0
0.48702665820442814,0
0.4436924631402392,0
0.5358089933135648,0
0.39289930941346635,0
0.4534778358651386,0
0.36970555307987135,0
0.47406079943194523,0
0.49111544936191487,0
0.4944739518502768,0
0.4887376921683201,0
0.3863020415559538,0
0.43057590800974027,0
0.37628093713984784,0
0.37744067669357606,0
0.397301031424023,0
0.4053289901080957,0
0.4362989966137718,0
0.4390216572074883,0
0.38879603753770103,0
0.36318279149806415,0
0.408187027201602,0
0.5528636591918568,0
0.4803398997874107,0
0.4613814447005247,0
0.46892362778126334,0
0.3688392678436463,0
0.3717360419603373,0
0.42759166015901434,0
0.39724359564972134,0
0.46458400306922687,0
0.4657069909800029,0
0.4633005573849534,0
0.4257912964330842,0
0.37906723840802786,0
0.37745314503987065,0
0.42832978213996076,0
0.3854110212653159,0
0.4700323437788504,0
0.3878005199000442,0
0.4982405679049114,0
0.3798892439027842,0
0.6215954907337539,0
0.45713873755051476,0
0.40744672422408773,0
0.42818073866744877,0
0.4751431503366583,0
0.3887031278727088,0
0.36774449961446615,0
0.3871479069824283,0
0.4267116858308332,0
0.37038803766079914,0
0.4369839521406375,0
0.443493214362457,0
0.379987758478242,0
0.3675571879063908,0
0.38745796220050144,0
0.37879543470540905,0
0.4460388120651492,0
0.3817437795182569,0
0.36948901973637444,0
0.4586927090009683,0
0.5636252364516946,0
0.42414596667241267,0
0.46939364040855697,0
0.48509816076615503,0
0.5164429931720729,0
0.44771966850188366,0
0.40749188812612785,0
0.4642701394871289,0
0.5112412856530518,0
0.41897967837181144,0
0.3718049898029547,0
0.37035561242584336,0
0.4079742117707543,0
0.4607254235672787,0
0.4676546027082338,0
0.4051661045225502,0
0.4622734260705509,0
0.4812577768983277,0
0.3828690909585793,0
0.3901514344734862,0
0.4467170105461623,0
0.42962181515576203,0
0.42530578076489944,0
0.43603806776480636,0
0.42209502600708665,0
0.6103824268397563,0
0.567020888279461,0
0.44831624264435416,0
0.45015892467939567,0
0.37157868198338834,0
0.6021552377669563,0
0.43266420484390933,0
0.3964659989809488,0
0.36801522671707715,0
0.46268636861132656,0
0.46081965055007346,0
0.3654587668901528,0
0.4063317068136296,0
0.43478084354348673,0
0.3891592011427954,0
0.4644464771338652,0
0.3722376306625349,0
0.47058423093984214,0
0.41741326333942536,0
0.48179663624597924,0
0.48316194054441314,0
0.5337414178274473,0
0.4845380826975094,0
0.4798172778264356,0
0.40827390323813084,0
0.41944779410393757,0
0.43069174933677273,0
0.415957775696599,0
0.49504913782823545,0
0.4134202533993417,0
0.40303157594502453,0
0.4382484299848778,0
0.5149101684631746,0
0.5056804686984768,0
0.49389797196398033,0
0.4208828125641137,0
0.4102638715437615,0
0.42705089266171037,0
0.3733852553820543,0
0.3930492020116894,0
0.444688431211935,0
0.37959191842782003,0
0.41453056730685656,0
0.47523348531703624,0
0.5069989429268309,0
0.5159902320836083,0
0.4181563127464869,0
0.4284438060656524,0
0.43799829217326586,0
0.45107710961626707,0
0.3927711946135251,0
0.43680043931242507,0
0.4850456827759514,0
0.39789046911791337,0
0.5101615748217028,0
0.417167358685437,0
0.5229521513390882,0
0.4307538964400923,0
0.36118052443147464,0
0.5187842862779576,0
0.38400111918550484,0
0.37478443938144007,0
0.3795614359082758,0
0.5139090043516791,0
0.5646318652571225,0
0.37388038263824674,0
0.37303712843381537,0
0.38066423914361847,0
0.4065521173281233,0
0.5053875027527863,0
0.436788567521717,0
0.41866747100022594,0
0.4544824549996982,0
0.4569292655564594,0
0.41269954347575943,0
0.4520262949573695,0
0.45418129858415685,0
0.3830383799273301,0
0.4428522937292256,0
0.5243197421223824,0
0.4849874194061615,0
0.3747905053538047,0
0.4474568998407218,0
0.4235076399525123,0
0.4362637494511223,0
0.4168701202102519,0
0.4127231154165595,0
0.5108202634157729,0
0.46957433757436007,0
0.5661736103527781,0
0.3868075557931507,0
0.4743519624076514,0
0.4024080856370277,0
0.5334578176324176,0
0.44162555211323073,0
0.3691622691809384,0
0.5135267524982388,0
0.45994028788829905,0
0.4362483085548076,0
0.40070073259576106,0
0.4200378492664752,0
0.410653891665098,0
0.4130810363033252,0
0.4064492264846291,0
0.39260025249970276,0
0.3860614180595983,0
0.378067183415061,0
0.47027543078820994,0
0.4105672844110609,0
0.39715857635630725,0
0.4092272248111584,0
0.4351756808201127,0
0.37753613307493256,0
0.3704057230254156,0
0.524883748233592,0
0.36722865625486556,0
0.49234039201299556,0
0.38348790456943155,0
0.41625599495611204,0
0.4161129626206991,0
0.5310261335614247,0
0.4005897823895286,0
0.4573450748457366,0
0.42265030935336684,0
0.5531588906680281,0
0.36664699835756726,0
0.44207506072131453,0
0.466618948820664,0
0.43064803308429095,0
0.40175211502129854,0
0.4479730750171836,0
0.42477490691632286,0
0.5142679245677421,0
0.4671724467662189,0
0.4788655314673224,0
0.484407888208451,0
0.3728423909114779,0
0.3829650186897318,0
0.4035790071749058,0
0.4410506540896657,0
0.3835148735997067,0
0.401934869475178,0
0.4987095788560345,0
0.6351803803866242,0
0.5283130031481307,0
0.4257425965025436,0
0.3780006131918806,0
0.4041595502266334,0
0.37823885354178777,0
0.3739659554613409,0
0.4446055861984619,0
0.5676305033195821,0
0.37606950758964214,0
0.43171746652275445,0
0.4310912366534212,0
0.39565968779843946,0
0.48554281229637647,0
0.36379498412031275,0
0.41042428751435955,0
0.49205137299778334,0
0.4280029495649713,0
0.46731774567242335,0
0.4169850298887245,0
0.44065063346938854,0
0.4308383776934637,0
0.39941979006871753,0
0.4724717493764569,0
0.49424960504724696,0
0.36284114080329594,0
0.3818748501641618,0
0.36672946974750764,0
0.4387775765016066,0
0.40754754542816624,0
0.4327144757163364,0
0.44743009517650256,0
0.43530273407788134,0
0.4946708615143,0
0.4625929375128574,0
0.4080240166398663,0
0.4190901571886254,0
0.39914037651777473,0
0.42385259010776216,0
0.47897897397955697,0
0.38133064476058803,0
0.6518717359344337,0
0.4466046226199854,0
0.4405435763453761,0
0.4157762026305172,0
0.4958815666856285,0
0.4024145298399306,0
0.4162707754729551,0
0.45363476072445547,0
0.44190155183970126,0
0.46762280289282737,0
0.4623009663593319,0
0.5409028325798394,0
0.480983362401416,0
0.551266762805237,0
0.3655732318101248,0
0.3833198419260263,0
0.4375500190397977,0
0.3793836346611132,0
0.4199325741061427,0
0.5014922939065278,0
0.44772912664651476,0
0.39216196465120867,0
0.38378225031828467,0
0.38529744145555755,0
0.3806172515596301,0
0.477638926475463,0
0.42170171762106007,0
0.4317813152442478,0
0.37137022442626705,0
0.4040841880063792,0
0.44846989480940047,0
0.3719031737033774,0
0.42851991526042893,0
0.540395299640168,0
0.5700511126009525,0
0.3731969493749259,0
0.4057956135848127,0
0.3735782690553491,0
0.4567622216189727,0
0.5243752641655824,0
0.37662235872385935,0
0.4370231985425718,0
0.4381592023057789,0
0.4848424521525325,0
0.4156197442119582,0
0.4331629219608207,0
0.45287691053294604,0
0.46394713552298467,0
0.37093768882747596,0
0.42847801964305754,0
0.36569839673571397,0
0.43606398436256316,0
0.3790988571850306,0
0.3603725953705918,0
0.3922643936217519,0
0.3631610266108279,0
0.4124192169752519,0
0.4309430612437879,0
0.40345281567444474,0
0.3864291756395063,0
0.3662251442506125,0
0.4346359680755578,0
0.3813839248941649,0
0.4358621238270183,0
0.5880276781536801,0
0.47146284671066396,0
