antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'T4U_measured'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'FTI_measured', 'T4U_measured'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured_bin'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'FTI_measured'}),"frozenset({'Outlier_label', 'T4U_measured'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T4U_measured'}),"frozenset({'FTI_measured', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'FTI_measured'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'T3_measured_bin'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'TT4_measured_bin'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'T4U_measured_bin'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'FTI_measured_bin'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'T4U_measured'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'T3_measured'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",1.0,0.5286885245901639,0.5286885245901639,0.5286885245901639,1.0,1.0,0.0,1.0,0.0,0.5286885245901639,0.0,0.764344262295082
frozenset({'T4U_measured'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'T3_measured_bin', 'TT4_measured'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T3_measured_bin'}),"frozenset({'TT4_measured', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T4U_measured_bin'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'T3_measured_bin', 'TT4_measured_bin'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T3_measured_bin'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'T4U_measured_bin', 'TT4_measured_bin'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T3_measured_bin'}),"frozenset({'FTI_measured_bin', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'FTI_measured_bin'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'FTI_measured_bin', 'T3_measured_bin'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T4U_measured_bin'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T3_measured_bin'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'T3_measured_bin', 'T4U_measured_bin'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured'}),"frozenset({'FTI_measured_bin', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'FTI_measured_bin'}),"frozenset({'TT4_measured', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'FTI_measured_bin', 'TT4_measured'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'TT4_measured', 'T4U_measured_bin'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured_bin'}),"frozenset({'TT4_measured', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T4U_measured_bin'}),"frozenset({'TT4_measured', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
"frozenset({'TT4_measured', 'TT4_measured_bin'})",frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'FTI_measured'}),"frozenset({'TT4_measured', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'TT4_measured'}),"frozenset({'FTI_measured', 'Outlier_label'})",1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
frozenset({'T4U_measured_bin'}),frozenset({'Outlier_label'}),1.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,1.0,1.0,0.0,1.0,0.0,0.6721311475409836,0.0,0.8360655737704918
